date,hotel,location,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,sunshine_duration
2016-09-24,City Hotel,Lisbon,23.8,16.3,19.5,0.0,0.0,0.0,0.0,16.2,28.4,301,19.2,39342.78
2016-09-25,City Hotel,Lisbon,24.4,16.9,20.1,0.0,0.0,0.0,0.0,26.9,44.6,348,18.05,38161.25
2016-09-26,City Hotel,Lisbon,23.4,16.1,19.0,0.0,0.0,0.0,0.0,31.4,52.6,353,18.93,38573.97
2016-09-27,City Hotel,Lisbon,27.2,17.6,21.5,0.0,0.0,0.0,0.0,28.5,46.8,2,19.59,39574.84
2016-09-28,City Hotel,Lisbon,29.3,19.7,24.5,0.0,0.0,0.0,0.0,21.3,36.0,24,19.6,39479.75
2016-09-29,City Hotel,Lisbon,27.5,18.7,23.1,0.0,0.0,0.0,0.0,18.8,30.6,4,19.32,39385.43
2016-09-30,City Hotel,Lisbon,25.3,18.6,21.5,0.0,0.0,0.0,0.0,15.2,28.8,329,18.89,38881.96
2016-10-01,City Hotel,Lisbon,22.9,16.3,18.9,0.0,0.0,0.0,0.0,23.9,40.0,351,18.03,36388.37
2016-10-02,City Hotel,Lisbon,21.2,15.5,17.9,0.0,0.0,0.0,0.0,19.4,33.5,337,18.56,39105.77
2016-10-03,City Hotel,Lisbon,22.7,14.6,18.1,0.0,0.0,0.0,0.0,17.1,29.5,340,18.62,38974.65
2016-10-04,City Hotel,Lisbon,24.5,15.4,19.1,0.0,0.0,0.0,0.0,26.7,45.0,352,18.43,38822.95
2016-10-05,City Hotel,Lisbon,26.3,16.0,20.4,0.0,0.0,0.0,0.0,20.6,32.4,353,18.63,38670.7
2016-10-06,City Hotel,Lisbon,23.4,15.7,18.6,0.0,0.0,0.0,0.0,19.7,32.4,333,18.4,38518.01
2016-10-07,City Hotel,Lisbon,22.6,14.4,17.5,0.0,0.0,0.0,0.0,19.4,32.4,344,17.74,38365.0
2016-10-08,City Hotel,Lisbon,23.0,16.1,18.4,0.0,0.0,0.0,0.0,26.8,46.1,345,17.33,38211.75
2016-10-09,City Hotel,Lisbon,20.9,15.5,17.4,0.0,0.0,0.0,0.0,22.1,39.6,324,15.83,37927.38
2016-10-10,City Hotel,Lisbon,20.9,14.8,17.2,0.0,0.0,0.0,0.0,16.5,28.4,317,16.73,37905.02
2016-10-11,City Hotel,Lisbon,19.9,16.0,17.6,5.7,5.7,0.0,5.0,23.7,38.9,244,12.88,33996.06
2016-10-12,City Hotel,Lisbon,18.3,15.2,16.9,8.6,8.6,0.0,9.0,21.2,40.7,271,11.28,24999.02
2016-10-13,City Hotel,Lisbon,19.0,14.6,16.5,0.6,0.6,0.0,3.0,20.9,38.2,321,13.18,37146.05
2016-10-14,City Hotel,Lisbon,18.7,15.0,16.7,0.0,0.0,0.0,0.0,22.1,36.4,319,14.07,36146.16
2016-10-15,City Hotel,Lisbon,19.2,15.9,17.4,0.6,0.6,0.0,3.0,18.6,32.8,204,13.22,37141.86
2016-10-16,City Hotel,Lisbon,18.9,15.1,17.3,0.8,0.8,0.0,4.0,13.8,23.8,166,8.59,26169.85
2016-10-17,City Hotel,Lisbon,20.2,16.3,17.9,8.4,8.4,0.0,14.0,19.1,40.3,154,5.69,12649.08
2016-10-18,City Hotel,Lisbon,23.4,16.8,19.6,1.2,1.2,0.0,7.0,11.2,19.1,99,12.86,36105.91
2016-10-19,City Hotel,Lisbon,22.6,17.4,19.5,0.0,0.0,0.0,0.0,10.8,18.4,310,14.75,34305.28
2016-10-20,City Hotel,Lisbon,20.0,16.8,18.1,0.0,0.0,0.0,0.0,11.0,20.5,290,10.38,30272.62
2016-10-21,City Hotel,Lisbon,18.9,16.1,17.5,5.4,5.4,0.0,5.0,14.8,25.2,162,7.67,9852.12
2016-10-22,City Hotel,Lisbon,18.9,16.9,17.7,14.2,14.2,0.0,20.0,33.4,61.2,198,6.56,17257.55
2016-10-23,City Hotel,Lisbon,17.6,14.5,16.3,4.8,4.8,0.0,13.0,27.7,54.0,224,8.15,12629.33
2016-10-24,City Hotel,Lisbon,17.9,14.6,16.2,11.1,11.1,0.0,23.0,28.8,49.0,145,8.51,29507.21
2016-10-25,City Hotel,Lisbon,19.7,16.6,17.8,9.2,9.2,0.0,15.0,29.4,49.7,145,8.92,26527.81
2016-10-26,City Hotel,Lisbon,23.2,16.8,19.8,0.0,0.0,0.0,0.0,15.6,24.8,55,8.71,20264.82
2016-10-27,City Hotel,Lisbon,25.8,18.5,22.1,0.0,0.0,0.0,0.0,17.7,27.7,65,11.37,33813.7
2016-10-28,City Hotel,Lisbon,26.3,19.0,22.0,0.0,0.0,0.0,0.0,13.7,20.2,53,12.93,34636.64
2016-10-29,City Hotel,Lisbon,25.2,18.9,21.3,0.0,0.0,0.0,0.0,15.8,25.2,78,12.37,33006.8
2016-10-30,City Hotel,Lisbon,22.8,16.9,19.7,0.0,0.0,0.0,0.0,10.6,17.6,57,13.56,33745.06
2016-10-31,City Hotel,Lisbon,22.7,15.2,19.1,0.0,0.0,0.0,0.0,12.7,22.3,131,12.91,33010.23
2016-11-01,City Hotel,Lisbon,20.7,17.2,18.7,0.7,0.7,0.0,4.0,17.2,31.0,159,9.71,33988.67
2016-11-02,City Hotel,Lisbon,20.0,16.1,17.9,0.4,0.4,0.0,2.0,21.2,35.3,164,8.68,29977.41
2016-11-03,City Hotel,Lisbon,20.1,16.5,17.9,1.6,1.6,0.0,8.0,18.6,31.3,157,6.93,21070.69
2016-11-04,City Hotel,Lisbon,18.3,16.3,17.4,6.3,6.3,0.0,10.0,22.6,36.7,164,5.75,4933.85
2016-11-05,City Hotel,Lisbon,16.7,13.9,15.6,7.4,7.4,0.0,16.0,26.3,42.5,321,3.45,14661.04
2016-11-06,City Hotel,Lisbon,16.1,12.5,14.2,0.0,0.0,0.0,0.0,21.8,39.6,347,11.93,33518.61
2016-11-07,City Hotel,Lisbon,14.3,11.7,12.7,0.2,0.2,0.0,1.0,27.8,51.8,349,11.06,32980.05
2016-11-08,City Hotel,Lisbon,15.9,11.4,13.8,0.0,0.0,0.0,0.0,20.2,32.8,331,9.61,31330.52
2016-11-09,City Hotel,Lisbon,17.2,14.5,16.2,0.4,0.4,0.0,2.0,26.2,41.0,303,4.51,6148.83
2016-11-10,City Hotel,Lisbon,17.2,13.2,14.9,0.0,0.0,0.0,0.0,13.8,26.3,342,10.8,32623.7
2016-11-11,City Hotel,Lisbon,17.3,12.5,14.8,0.0,0.0,0.0,0.0,8.8,13.7,317,6.64,13490.99
2016-11-12,City Hotel,Lisbon,18.2,14.3,16.0,9.1,9.1,0.0,6.0,14.4,24.5,328,7.35,28132.64
2016-11-13,City Hotel,Lisbon,19.6,13.6,16.3,2.2,2.2,0.0,2.0,16.8,27.4,23,11.23,32189.59
2016-11-14,City Hotel,Lisbon,19.4,13.2,16.0,0.0,0.0,0.0,0.0,20.6,32.8,47,11.79,32531.74
2016-11-15,City Hotel,Lisbon,18.1,11.8,14.5,0.0,0.0,0.0,0.0,23.9,40.0,64,11.93,32394.66
2016-11-16,City Hotel,Lisbon,18.4,10.7,14.1,0.0,0.0,0.0,0.0,14.7,25.2,36,11.77,32329.34
2016-11-17,City Hotel,Lisbon,17.7,11.6,14.3,0.0,0.0,0.0,0.0,15.2,24.1,357,11.21,32150.69
2016-11-18,City Hotel,Lisbon,17.2,13.5,15.0,0.0,0.0,0.0,0.0,16.2,31.3,339,6.12,16705.6
2016-11-19,City Hotel,Lisbon,16.3,12.7,14.7,1.5,1.5,0.0,2.0,22.3,37.1,268,9.54,31486.57
2016-11-20,City Hotel,Lisbon,16.7,15.6,16.2,22.5,22.5,0.0,21.0,35.3,58.0,247,1.19,0.0
2016-11-21,City Hotel,Lisbon,15.8,11.2,13.8,8.8,8.8,0.0,14.0,31.7,63.0,286,8.59,31827.82
2016-11-22,City Hotel,Lisbon,13.3,9.7,11.2,0.1,0.1,0.0,1.0,18.0,33.5,4,9.9,31790.87
2016-11-23,City Hotel,Lisbon,14.1,9.6,11.4,0.1,0.1,0.0,1.0,24.2,40.0,353,10.13,31763.18
2016-11-24,City Hotel,Lisbon,13.3,10.4,11.8,3.9,3.9,0.0,10.0,33.4,55.1,291,8.18,30271.43
2016-11-25,City Hotel,Lisbon,13.9,12.1,13.2,9.9,9.9,0.0,10.0,40.8,72.0,257,7.66,31692.48
2016-11-26,City Hotel,Lisbon,14.2,11.5,12.3,6.8,6.8,0.0,13.0,17.0,37.1,180,6.22,30243.1
2016-11-27,City Hotel,Lisbon,15.1,9.2,12.0,0.0,0.0,0.0,0.0,20.5,31.3,14,9.9,31538.54
2016-11-28,City Hotel,Lisbon,15.7,12.0,13.6,0.0,0.0,0.0,0.0,15.0,24.1,342,8.85,31451.32
2016-11-29,City Hotel,Lisbon,15.8,10.6,13.3,0.7,0.7,0.0,3.0,23.5,36.7,105,9.04,30060.65
2016-11-30,City Hotel,Lisbon,16.6,13.1,14.8,4.4,4.4,0.0,12.0,28.0,53.3,134,4.53,9466.2
2016-12-01,City Hotel,Lisbon,14.9,12.9,13.9,6.0,6.0,0.0,15.0,22.7,41.0,142,4.66,15378.43
2016-12-02,City Hotel,Lisbon,15.8,11.5,13.8,1.5,1.5,0.0,4.0,23.8,36.0,121,5.94,24352.52
2016-12-03,City Hotel,Lisbon,15.9,14.1,14.8,17.1,17.1,0.0,21.0,30.7,57.2,144,1.75,0.0
2016-12-04,City Hotel,Lisbon,16.4,14.2,15.0,0.7,0.7,0.0,6.0,29.9,51.8,129,6.1,22780.19
2016-12-05,City Hotel,Lisbon,17.1,13.3,15.1,0.0,0.0,0.0,0.0,17.3,30.6,53,9.54,30936.02
2016-12-06,City Hotel,Lisbon,16.8,11.9,14.3,0.0,0.0,0.0,0.0,15.4,27.0,103,9.37,30874.84
2016-12-07,City Hotel,Lisbon,17.0,11.0,13.9,0.0,0.0,0.0,0.0,12.5,21.2,100,8.06,28234.55
2016-12-08,City Hotel,Lisbon,16.6,11.7,14.0,0.0,0.0,0.0,0.0,23.3,37.4,111,8.76,30568.43
2016-12-09,City Hotel,Lisbon,17.0,12.2,14.5,0.0,0.0,0.0,0.0,24.9,41.8,128,9.08,30711.76
2016-12-10,City Hotel,Lisbon,16.6,13.7,14.9,0.0,0.0,0.0,0.0,22.7,37.1,149,6.71,25533.79
2016-12-11,City Hotel,Lisbon,17.1,11.9,14.0,0.0,0.0,0.0,0.0,10.5,17.6,81,8.07,30621.08
2016-12-12,City Hotel,Lisbon,15.6,10.2,12.8,0.0,0.0,0.0,0.0,9.8,14.0,10,8.29,30581.44
2016-12-13,City Hotel,Lisbon,15.6,10.0,12.9,0.1,0.1,0.0,1.0,21.2,29.5,166,5.79,24238.01
2016-12-14,City Hotel,Lisbon,14.8,11.8,13.4,7.9,7.9,0.0,9.0,28.8,48.2,306,7.51,30514.05
2016-12-15,City Hotel,Lisbon,15.0,11.3,12.9,10.8,10.8,0.0,6.0,33.8,54.4,282,6.06,19513.29
2016-12-16,City Hotel,Lisbon,12.6,9.9,11.3,6.9,6.9,0.0,18.0,39.7,73.1,347,6.7,28360.07
2016-12-17,City Hotel,Lisbon,14.5,10.0,12.2,0.0,0.0,0.0,0.0,29.7,51.5,39,7.7,29335.38
2016-12-18,City Hotel,Lisbon,14.2,10.5,12.2,0.0,0.0,0.0,0.0,27.1,45.4,54,9.58,30429.33
2016-12-19,City Hotel,Lisbon,14.2,9.5,11.2,0.0,0.0,0.0,0.0,21.7,33.1,2,9.3,30419.09
2016-12-20,City Hotel,Lisbon,13.7,8.4,11.0,0.0,0.0,0.0,0.0,19.8,31.7,357,9.56,30413.56
2016-12-21,City Hotel,Lisbon,14.0,9.1,11.3,0.0,0.0,0.0,0.0,17.4,31.3,17,8.88,30412.59
2016-12-22,City Hotel,Lisbon,14.6,9.5,11.7,0.0,0.0,0.0,0.0,13.2,23.4,22,8.61,28989.68
2016-12-23,City Hotel,Lisbon,14.1,8.1,11.1,0.0,0.0,0.0,0.0,17.3,27.4,24,8.22,29781.52
2016-12-24,City Hotel,Lisbon,14.4,8.1,11.3,0.0,0.0,0.0,0.0,16.0,26.6,43,9.41,30435.51
2016-12-25,City Hotel,Lisbon,14.6,8.1,11.1,0.0,0.0,0.0,0.0,15.6,25.6,67,9.61,30451.57
2016-12-26,City Hotel,Lisbon,14.0,7.4,10.5,0.0,0.0,0.0,0.0,11.8,20.5,59,9.67,30471.74
2016-12-27,City Hotel,Lisbon,14.1,6.9,10.2,0.0,0.0,0.0,0.0,11.3,19.8,72,9.69,30495.99
2016-12-28,City Hotel,Lisbon,14.3,7.5,10.6,0.0,0.0,0.0,0.0,12.4,21.2,67,9.44,30524.22
2016-12-29,City Hotel,Lisbon,14.2,7.8,10.9,0.0,0.0,0.0,0.0,15.9,25.9,72,9.58,30556.38
2016-12-30,City Hotel,Lisbon,15.0,7.6,10.9,0.0,0.0,0.0,0.0,14.3,23.8,81,9.65,30592.41
2016-12-31,City Hotel,Lisbon,14.1,7.7,10.5,0.0,0.0,0.0,0.0,10.9,19.4,84,9.73,30632.24
2017-01-01,City Hotel,Lisbon,13.6,7.0,10.1,0.3,0.3,0.0,2.0,15.6,29.5,87,5.12,13774.33
2017-01-02,City Hotel,Lisbon,14.4,11.5,13.4,24.5,24.5,0.0,17.0,36.8,76.0,158,1.93,1527.05
2017-01-03,City Hotel,Lisbon,16.8,12.2,14.6,12.9,12.9,0.0,18.0,17.0,41.8,175,5.04,16051.06
2017-01-04,City Hotel,Lisbon,17.0,11.1,13.4,3.1,3.1,0.0,7.0,9.2,20.2,127,6.15,30143.4
2017-01-05,City Hotel,Lisbon,14.1,10.2,11.6,0.0,0.0,0.0,0.0,10.6,23.0,51,6.81,24374.78
2017-01-06,City Hotel,Lisbon,13.1,8.1,10.0,0.0,0.0,0.0,0.0,16.1,33.8,45,9.91,30901.21
2017-01-07,City Hotel,Lisbon,13.4,7.0,9.6,0.0,0.0,0.0,0.0,14.0,28.8,44,10.08,30907.86
2017-01-08,City Hotel,Lisbon,13.5,6.6,9.1,0.0,0.0,0.0,0.0,13.7,29.2,36,10.36,30924.36
2017-01-09,City Hotel,Lisbon,15.9,4.6,9.3,0.0,0.0,0.0,0.0,15.0,28.8,19,10.29,30936.62
2017-01-10,City Hotel,Lisbon,16.1,9.6,12.7,0.0,0.0,0.0,0.0,24.9,48.6,351,7.2,22890.53
2017-01-11,City Hotel,Lisbon,18.0,8.6,12.8,0.0,0.0,0.0,0.0,21.6,41.0,21,10.17,30965.01
2017-01-12,City Hotel,Lisbon,15.9,8.3,11.8,0.0,0.0,0.0,0.0,10.5,19.8,6,6.06,12195.55
2017-01-13,City Hotel,Lisbon,13.6,8.9,11.1,0.0,0.0,0.0,0.0,22.1,43.6,4,8.92,30745.68
2017-01-14,City Hotel,Lisbon,12.2,6.9,9.2,0.0,0.0,0.0,0.0,20.0,38.5,21,10.87,31174.66
2017-01-15,City Hotel,Lisbon,13.4,6.0,8.8,0.0,0.0,0.0,0.0,14.5,27.7,27,10.93,31268.5
2017-01-16,City Hotel,Lisbon,14.4,4.8,8.8,0.0,0.0,0.0,0.0,11.6,24.1,29,10.87,31373.59
2017-01-17,City Hotel,Lisbon,16.5,5.5,10.1,0.0,0.0,0.0,0.0,14.1,26.3,13,10.78,31420.46
2017-01-18,City Hotel,Lisbon,10.9,4.8,7.0,0.0,0.0,0.0,0.0,25.4,50.4,52,10.54,31615.7
2017-01-19,City Hotel,Lisbon,10.2,2.8,5.7,0.0,0.0,0.0,0.0,16.5,34.2,24,11.64,31751.71
2017-01-20,City Hotel,Lisbon,10.6,1.5,6.6,0.0,0.0,0.0,0.0,12.1,23.8,18,10.39,31477.94
2017-01-21,City Hotel,Lisbon,14.0,4.2,8.2,0.0,0.0,0.0,0.0,13.7,26.3,8,11.34,31962.78
2017-01-22,City Hotel,Lisbon,13.9,5.6,9.7,0.1,0.1,0.0,1.0,16.6,33.5,338,9.66,31749.28
2017-01-23,City Hotel,Lisbon,14.6,7.9,10.2,0.0,0.0,0.0,0.0,19.3,36.0,350,11.8,32286.98
2017-01-24,City Hotel,Lisbon,14.3,4.8,9.0,0.0,0.0,0.0,0.0,11.4,21.6,342,11.72,32562.01
2017-01-25,City Hotel,Lisbon,13.5,3.2,8.9,0.0,0.0,0.0,0.0,14.7,29.5,173,8.38,21069.89
2017-01-26,City Hotel,Lisbon,13.9,11.1,12.5,16.5,16.5,0.0,13.0,27.2,52.6,204,2.92,817.39
2017-01-27,City Hotel,Lisbon,13.1,10.1,11.3,3.8,3.8,0.0,9.0,28.9,59.4,287,9.22,32984.87
2017-01-28,City Hotel,Lisbon,15.2,8.2,11.8,0.2,0.2,0.0,2.0,15.3,31.3,246,8.21,29407.88
2017-01-29,City Hotel,Lisbon,15.9,12.8,13.9,1.1,1.1,0.0,7.0,23.2,44.6,221,6.46,22268.6
2017-01-30,City Hotel,Lisbon,15.4,12.3,13.4,0.7,0.7,0.0,5.0,21.1,41.8,196,7.14,28397.24
2017-01-31,City Hotel,Lisbon,13.6,11.2,12.6,16.1,16.1,0.0,18.0,19.5,40.3,156,1.91,1007.06
2017-02-01,City Hotel,Lisbon,14.9,8.9,12.5,0.9,0.9,0.0,3.0,26.1,48.6,223,8.6,24724.64
2017-02-02,City Hotel,Lisbon,15.8,12.3,14.4,3.7,3.7,0.0,9.0,31.1,59.4,245,8.76,29791.21
2017-02-03,City Hotel,Lisbon,15.2,14.0,14.7,2.3,2.3,0.0,11.0,34.2,68.0,234,4.74,12342.74
2017-02-04,City Hotel,Lisbon,16.1,14.6,15.1,4.7,4.7,0.0,11.0,33.0,64.1,238,7.32,26194.11
2017-02-05,City Hotel,Lisbon,15.1,9.8,13.4,0.0,0.0,0.0,0.0,27.3,54.0,296,10.72,34159.39
2017-02-06,City Hotel,Lisbon,16.0,8.8,12.7,0.0,0.0,0.0,0.0,17.7,37.1,230,12.99,34299.7
2017-02-07,City Hotel,Lisbon,15.9,10.2,13.3,12.7,12.7,0.0,10.0,23.0,45.4,332,9.03,21976.04
2017-02-08,City Hotel,Lisbon,14.3,6.1,10.6,0.0,0.0,0.0,0.0,16.9,35.3,33,14.37,34584.23
2017-02-09,City Hotel,Lisbon,14.4,4.6,9.3,4.5,4.5,0.0,5.0,33.1,64.8,203,8.95,27437.26
2017-02-10,City Hotel,Lisbon,10.7,7.3,8.8,5.9,5.9,0.0,8.0,15.5,39.6,206,8.71,26658.67
2017-02-11,City Hotel,Lisbon,11.9,6.9,9.2,9.9,9.9,0.0,11.0,29.0,55.8,78,6.57,14400.0
2017-02-12,City Hotel,Lisbon,13.8,9.2,11.1,8.6,8.6,0.0,15.0,21.6,43.2,117,10.2,27431.84
2017-02-13,City Hotel,Lisbon,14.4,10.8,12.6,1.2,1.2,0.0,6.0,22.2,44.3,242,12.45,35123.38
2017-02-14,City Hotel,Lisbon,16.1,10.3,13.0,7.4,7.4,0.0,16.0,21.4,43.6,188,11.03,32926.25
2017-02-15,City Hotel,Lisbon,17.9,10.4,13.0,0.0,0.0,0.0,0.0,15.0,30.6,55,11.98,28066.06
2017-02-16,City Hotel,Lisbon,17.8,9.8,12.9,0.0,0.0,0.0,0.0,15.5,32.0,33,15.17,35376.84
2017-02-17,City Hotel,Lisbon,17.6,8.9,12.2,0.0,0.0,0.0,0.0,13.6,25.6,29,15.04,35447.1
2017-02-18,City Hotel,Lisbon,15.8,8.4,11.8,0.2,0.2,0.0,1.0,19.7,39.6,329,11.6,35622.4
2017-02-19,City Hotel,Lisbon,16.9,8.9,12.4,0.0,0.0,0.0,0.0,26.2,53.3,33,13.55,34580.52
2017-02-20,City Hotel,Lisbon,17.0,9.5,13.2,0.0,0.0,0.0,0.0,24.6,48.6,37,16.25,35906.73
2017-02-21,City Hotel,Lisbon,17.9,10.4,13.6,0.0,0.0,0.0,0.0,22.4,45.0,39,16.05,36062.25
2017-02-22,City Hotel,Lisbon,19.5,10.1,13.8,0.0,0.0,0.0,0.0,17.3,35.3,35,16.11,36225.96
2017-02-23,City Hotel,Lisbon,17.9,11.6,14.0,0.0,0.0,0.0,0.0,25.8,48.2,357,16.51,36479.41
2017-02-24,City Hotel,Lisbon,16.9,10.7,13.4,0.0,0.0,0.0,0.0,21.3,43.9,348,13.72,33981.29
2017-02-25,City Hotel,Lisbon,16.0,9.1,12.5,0.0,0.0,0.0,0.0,13.5,27.7,328,9.54,20878.11
2017-02-26,City Hotel,Lisbon,15.9,7.8,12.3,0.0,0.0,0.0,0.0,10.3,22.7,298,10.79,31489.53
2017-02-27,City Hotel,Lisbon,15.8,8.2,12.5,0.0,0.0,0.0,0.0,16.5,33.5,279,14.09,29120.21
2017-02-28,City Hotel,Lisbon,15.4,10.3,12.7,0.4,0.4,0.0,3.0,15.9,33.1,293,11.16,34994.29
2017-03-01,City Hotel,Lisbon,15.2,9.2,12.6,0.1,0.1,0.0,1.0,11.1,23.8,283,9.75,31637.85
2017-03-02,City Hotel,Lisbon,16.1,10.6,12.7,0.1,0.1,0.0,1.0,13.3,29.9,262,14.19,35579.93
2017-03-03,City Hotel,Lisbon,12.9,9.6,11.1,9.5,9.5,0.0,12.0,36.4,76.3,273,11.41,25924.23
2017-03-04,City Hotel,Lisbon,14.6,9.9,11.9,14.2,14.2,0.0,9.0,22.2,64.1,346,15.12,32400.0
2017-03-05,City Hotel,Lisbon,17.0,14.1,15.4,0.1,0.1,0.0,1.0,18.0,35.6,272,8.3,19732.7
2017-03-06,City Hotel,Lisbon,18.2,10.8,14.4,0.4,0.4,0.0,3.0,16.1,32.4,308,12.03,35054.55
2017-03-07,City Hotel,Lisbon,22.0,12.8,15.8,0.0,0.0,0.0,0.0,18.0,33.5,11,18.32,36000.0
2017-03-08,City Hotel,Lisbon,20.5,11.9,15.4,0.0,0.0,0.0,0.0,15.1,31.3,42,19.33,38353.11
2017-03-09,City Hotel,Lisbon,24.3,12.1,17.5,0.0,0.0,0.0,0.0,12.2,25.9,68,19.45,38452.16
2017-03-10,City Hotel,Lisbon,22.0,10.8,15.6,0.0,0.0,0.0,0.0,9.2,21.6,150,19.59,38619.01
2017-03-11,City Hotel,Lisbon,18.1,12.2,14.8,0.0,0.0,0.0,0.0,22.0,44.3,346,17.18,37188.24
2017-03-12,City Hotel,Lisbon,17.0,11.4,13.6,0.0,0.0,0.0,0.0,31.0,61.6,356,17.26,38897.14
2017-03-13,City Hotel,Lisbon,17.0,10.1,13.0,0.0,0.0,0.0,0.0,28.5,58.7,4,18.75,39162.86
2017-03-14,City Hotel,Lisbon,16.6,11.1,13.9,0.6,0.6,0.0,4.0,28.6,63.4,56,10.9,18689.6
2017-03-15,City Hotel,Lisbon,20.3,13.1,15.7,0.0,0.0,0.0,0.0,17.9,35.3,39,17.09,32267.86
2017-03-16,City Hotel,Lisbon,18.0,11.1,14.3,0.8,0.8,0.0,4.0,18.7,37.1,64,17.01,34840.31
2017-03-17,City Hotel,Lisbon,19.1,11.5,14.8,0.3,0.3,0.0,2.0,17.7,35.3,44,16.77,39784.72
2017-03-18,City Hotel,Lisbon,22.8,11.8,16.1,0.0,0.0,0.0,0.0,17.3,32.0,23,21.22,40092.02
2017-03-19,City Hotel,Lisbon,20.9,9.1,14.4,0.0,0.0,0.0,0.0,18.4,36.4,1,21.1,40309.09
2017-03-20,City Hotel,Lisbon,15.9,9.9,13.1,0.0,0.0,0.0,0.0,20.9,42.8,341,17.06,36138.67
2017-03-21,City Hotel,Lisbon,16.9,9.8,13.4,0.0,0.0,0.0,0.0,22.9,47.5,318,16.26,33866.42
2017-03-22,City Hotel,Lisbon,12.9,8.6,11.5,1.7,1.7,0.0,6.0,31.1,61.6,301,13.06,33786.31
2017-03-23,City Hotel,Lisbon,11.1,7.3,9.0,1.2,1.2,0.0,6.0,23.1,47.5,315,16.68,41106.84
2017-03-24,City Hotel,Lisbon,12.4,6.2,9.0,5.2,5.2,0.0,12.0,17.2,35.3,293,14.89,32400.0
2017-03-25,City Hotel,Lisbon,13.1,8.9,11.1,4.0,4.0,0.0,10.0,28.9,58.3,235,18.18,41280.24
2017-03-26,City Hotel,Lisbon,12.6,9.8,11.0,31.1,31.1,0.0,15.0,32.9,64.1,199,3.45,4027.79
2017-03-27,City Hotel,Lisbon,16.2,9.7,13.3,1.0,1.0,0.0,8.0,21.6,46.4,245,15.64,41129.2
2017-03-28,City Hotel,Lisbon,17.2,8.6,13.2,0.0,0.0,0.0,0.0,13.4,30.6,193,22.14,41392.64
2017-03-29,City Hotel,Lisbon,20.1,8.8,13.9,0.0,0.0,0.0,0.0,9.4,21.2,21,22.38,41507.81
2017-03-30,City Hotel,Lisbon,19.8,10.5,14.7,0.0,0.0,0.0,0.0,18.4,39.2,213,18.6,37911.47
2017-03-31,City Hotel,Lisbon,17.3,11.9,14.5,0.0,0.0,0.0,0.0,17.1,36.0,272,20.76,41615.39
2017-04-01,City Hotel,Lisbon,17.9,10.4,13.6,0.0,0.0,0.0,0.0,17.3,35.6,348,21.78,41358.88
2017-04-02,City Hotel,Lisbon,20.2,9.6,14.1,0.0,0.0,0.0,0.0,18.1,34.9,11,23.8,42115.63
2017-04-03,City Hotel,Lisbon,23.0,11.7,16.1,0.0,0.0,0.0,0.0,19.7,37.1,15,23.64,42189.07
2017-04-04,City Hotel,Lisbon,23.7,12.9,17.3,0.0,0.0,0.0,0.0,17.7,33.1,9,23.88,42344.2
2017-04-05,City Hotel,Lisbon,24.4,13.8,18.3,0.0,0.0,0.0,0.0,18.3,37.4,39,24.36,42596.83
2017-04-06,City Hotel,Lisbon,22.3,13.1,17.5,0.0,0.0,0.0,0.0,20.9,42.5,43,24.74,42961.13
2017-04-07,City Hotel,Lisbon,24.6,12.7,18.1,0.0,0.0,0.0,0.0,13.0,28.8,27,24.71,43150.79
2017-04-08,City Hotel,Lisbon,23.7,12.2,17.9,0.0,0.0,0.0,0.0,12.4,23.8,343,24.75,43345.65
2017-04-09,City Hotel,Lisbon,24.3,12.2,17.5,0.0,0.0,0.0,0.0,19.3,40.0,120,24.26,41538.59
2017-04-10,City Hotel,Lisbon,24.6,13.2,18.6,0.0,0.0,0.0,0.0,16.7,34.6,66,23.37,42737.29
2017-04-11,City Hotel,Lisbon,25.5,11.4,18.0,0.0,0.0,0.0,0.0,15.8,31.3,281,25.25,43899.56
2017-04-12,City Hotel,Lisbon,24.0,11.6,17.4,0.0,0.0,0.0,0.0,15.1,29.2,281,25.18,44041.83
2017-04-13,City Hotel,Lisbon,19.8,12.8,15.8,0.0,0.0,0.0,0.0,14.6,33.1,302,24.09,42780.35
2017-04-14,City Hotel,Lisbon,20.5,11.4,15.9,0.0,0.0,0.0,0.0,16.9,37.8,302,24.74,44323.33
2017-04-15,City Hotel,Lisbon,22.9,13.3,16.8,0.0,0.0,0.0,0.0,18.5,36.4,352,23.95,38271.62
2017-04-16,City Hotel,Lisbon,22.9,12.8,16.9,0.0,0.0,0.0,0.0,14.6,29.5,331,25.23,42311.37
2017-04-17,City Hotel,Lisbon,25.8,12.3,18.5,0.0,0.0,0.0,0.0,20.1,37.4,27,25.38,41775.67
2017-04-18,City Hotel,Lisbon,24.9,17.1,20.8,0.0,0.0,0.0,0.0,32.3,64.8,34,21.79,37316.97
2017-04-19,City Hotel,Lisbon,22.9,14.8,18.7,0.0,0.0,0.0,0.0,18.2,38.9,172,26.01,42992.06
2017-04-20,City Hotel,Lisbon,25.5,15.1,19.7,0.0,0.0,0.0,0.0,19.1,40.3,106,25.54,45137.52
2017-04-21,City Hotel,Lisbon,23.1,13.9,18.1,0.1,0.1,0.0,1.0,20.5,53.6,89,24.01,44457.39
